sqft,url,price,locality,postalCode,Type,Year built,Heating,Cooling,Parking,Price/sqft,beds,baths,timeOnZillow,views,saves,zestimate,rentalZestimate,ele_rating,ele_dist,mid_rating,mid_dist,high_rating,high_dist,original_city
"1,216",https://www.zillow.com/homedetails/854-N-Dillon-St-Los-Angeles-CA-90026/20745291_zpid/,"$1,175,000",Los Angeles,90026,Single Family,1926,Forced air,Central,0,$966,2.0,2,3 days,"1,673",196,"$1,175,009","$3,950/mo",5,0.4 mi,7,1 mi,8,1.6 mi,los-angeles-ca
"4,056",https://www.zillow.com/homedetails/441-N-Kenter-Ave-Los-Angeles-CA-90049/20536776_zpid/,"$4,295,000",Los Angeles,90049,Single Family,1946,Forced air,Central,0,"$1,059",5.0,5,1 day,"1,015",31,"$5,487,875","$15,858/mo",10,0.3 mi,7,1 mi,8,3.2 mi,los-angeles-ca
"3,126",https://www.zillow.com/homedetails/12154-Beaufait-Ave-Porter-Ranch-CA-91326/20234031_zpid/,"$1,000,000",Porter Ranch,91326,Single Family,1970,Forced air,Central,0,$320,4.0,3,1 day,614,20,"$962,701","$3,800/mo",9,0.6 mi,9,1.7 mi,6,3.2 mi,los-angeles-ca
"1,134",https://www.zillow.com/homedetails/12583-Tibbetts-St-Sylmar-CA-91342/20102184_zpid/,"$635,000",Sylmar,91342,Single Family,1962,"Forced air, Electric, Gas",Central,0,$560,3.0,2,1 day,473,38,"$585,386","$2,700/mo",7,1 mi,4,2.7 mi,4,2.3 mi,los-angeles-ca
"6,707",https://www.zillow.com/homedetails/332-N-Tigertail-Rd-Los-Angeles-CA-90049/20536695_zpid/,"$8,999,000",Los Angeles,90049,Single Family,1935,Forced air,Central,0,"$1,342",6.0,8,2 days,"1,050",31,"$7,244,704","$39,500/mo",10,0.7 mi,7,1.2 mi,8,3.5 mi,los-angeles-ca
"1,618",https://www.zillow.com/homedetails/23341-Friar-St-Woodland-Hills-CA-91367/19875524_zpid/,"$799,500",Woodland Hills,91367,Single Family,1959,"Forced air, Electric",Central,0,$494,3.0,2,1 day,707,38,"$775,978","$3,750/mo",10,0.4 mi,9,0.8 mi,7,1.1 mi,los-angeles-ca
"2,552",https://www.zillow.com/homedetails/19331-Winged-Foot-Cir-Porter-Ranch-CA-91326/20199932_zpid/,"$979,000",Porter Ranch,91326,Single Family,1969,"Forced air, Electric",Central,0,$384,4.0,3,1 day,659,46,"$971,098","$3,900/mo",9,0.6 mi,9,2.7 mi,6,3.2 mi,los-angeles-ca
"1,924",https://www.zillow.com/homedetails/19947-Cantara-St-Winnetka-CA-91306/19906642_zpid/,"$719,000",Winnetka,91306,Single Family,1971,"Forced air, Gas",Central,0,$374,4.0,3,3 days,"1,659",212,"$727,585","$3,500/mo",3,0.1 mi,2,1 mi,6,3.2 mi,los-angeles-ca
"2,416",https://www.zillow.com/homedetails/10502-Independence-Ave-Chatsworth-CA-91311/20157262_zpid/,"$1,150,000",Chatsworth,91311,Single Family,1970,"Forced air, Solar",Central,0,$476,4.0,3,1 day,358,23,"$880,964","$3,800/mo",7,0.3 mi,6,0.5 mi,6,0.6 mi,los-angeles-ca
"12,500",https://www.zillow.com/homedetails/499-Halvern-Dr-Los-Angeles-CA-90049/20547161_zpid/,"$25,000,000",Los Angeles,90049,Single Family,1970,Forced air,Central,0,"$2,000",8.0,15,11 days,"8,336",541,"$24,112,829","$45,000/mo",10,1 mi,7,1.7 mi,8,3.9 mi,los-angeles-ca
"9,297",https://www.zillow.com/homedetails/1201-Linda-Flora-Dr-Los-Angeles-CA-90049/20530226_zpid/,"$11,495,000",Los Angeles,90049,Single Family,2020,Forced air,Central,0,"$1,236",6.0,8,9 days,"6,621",462,"$10,388,380","$13,500/mo",9,1.7 mi,5,3 mi,6,2.9 mi,los-angeles-ca
"2,436",https://www.zillow.com/homedetails/19069-Braemore-Rd-Porter-Ranch-CA-91326/20199394_zpid/,"$895,000",Porter Ranch,91326,Single Family,1966,Forced air,Central,0,$367,4.0,3,1 day,"1,022",83,"$898,761","$3,700/mo",9,0.1 mi,9,2.3 mi,6,3.4 mi,los-angeles-ca
"1,552",https://www.zillow.com/homedetails/11627-Gerald-Ave-Granada-Hills-CA-91344/20110691_zpid/,"$769,950",Granada Hills,91344,Single Family,1959,Forced air,Central,0,$496,4.0,2,1 day,--,--,"$743,888","$3,400/mo",7,0.3 mi,9,1.4 mi,6,2.9 mi,los-angeles-ca
"2,287",https://www.zillow.com/homedetails/2011-Westridge-Rd-Los-Angeles-CA-90049/20559051_zpid/,"$1,999,000",Los Angeles,90049,Single Family,1960,Forced air,None,0,$874,4.0,3,2 days,"1,402",109,"$1,999,017","$9,321/mo",10,0.7 mi,7,1.1 mi,8,2.5 mi,los-angeles-ca
"2,550",https://www.zillow.com/homedetails/12460-Daryl-Ave-Granada-Hills-CA-91344/20109139_zpid/,"$929,000",Granada Hills,91344,Single Family,1966,Forced air,Central,0,$364,5.0,3,1 day,560,20,"$914,125","$3,600/mo",8,0.6 mi,9,0.2 mi,6,3.3 mi,los-angeles-ca
"1,832",https://www.zillow.com/homedetails/7978-Bellaire-Ave-North-Hollywood-CA-91605/19997108_zpid/,"$749,000",North Hollywood,91605,Single Family,1960,Forced air,Central,0,$409,4.0,3,5 days,"3,436",313,"$709,887","$3,200/mo",3,0.3 mi,3,0.6 mi,5,0.7 mi,los-angeles-ca
"1,028",https://www.zillow.com/homedetails/942-Venango-Ave-Los-Angeles-CA-90029/20745566_zpid/,"$850,000",Los Angeles,90029,Single Family,1925,"Wall, Electric",Wall,0,$827,2.0,2,3 days,"2,040",175,"$850,003","$2,975/mo",3,0.4 mi,7,0.5 mi,8,1.2 mi,los-angeles-ca
"2,940",https://www.zillow.com/homedetails/1853-Franklin-Canyon-Dr-Beverly-Hills-CA-90210/20523215_zpid/,"$3,695,000",Beverly Hills,90210,Single Family,1950,Forced air,Central,0,"$1,257",5.0,3,4 days,"2,982",262,"$2,483,875","$8,872/mo",10,2.4 mi,5,3.4 mi,6,4.6 mi,los-angeles-ca
"2,227",https://www.zillow.com/homedetails/2964-Mandeville-Canyon-Rd-Los-Angeles-CA-90049/20559501_zpid/,"$1,775,000",Los Angeles,90049,Single Family,1976,"Forced air, Gas",Central,0,$797,5.0,3,1 day,627,26,"$2,062,451","$7,500/mo",5,3.2 mi,7,2.4 mi,8,3.4 mi,los-angeles-ca
"1,223",https://www.zillow.com/homedetails/4831-3rd-Ave-Los-Angeles-CA-90043/20568711_zpid/,"$705,000",Los Angeles,90043,Single Family,1914,Wall,Central,0,$576,4.0,2,1 day,434,30,"$632,062","$2,931/mo",3,0.2 mi,1,0.8 mi,1,0.6 mi,los-angeles-ca
"1,361",https://www.zillow.com/homedetails/6521-Woodlake-Ave-West-Hills-CA-91307/19875864_zpid/,"$749,000",West Hills,91307,Single Family,1957,"Forced air, Electric, Gas",Central,0,$550,4.0,2,1 day,568,39,"$736,882","$3,600/mo",10,0.4 mi,9,1.1 mi,7,1.4 mi,los-angeles-ca
"1,683",https://www.zillow.com/homedetails/10578-Cayuga-Ave-Pacoima-CA-91331/20115940_zpid/,"$639,999",Pacoima,91331,Single Family,1945,Forced air,Central,0,$380,4.0,3,1 day,473,19,"$609,855","$2,950/mo",3,0.6 mi,3,0.8 mi,4,3 mi,los-angeles-ca
"3,661",https://www.zillow.com/homedetails/16116-Anoka-Dr-Pacific-Palisades-CA-90272/20544037_zpid/,"$4,195,000",Pacific Palisades,90272,Single Family,1956,"Forced air, wood",None,0,"$1,146",3.0,2,1 day,615,9,"$4,409,633","$10,893/mo",7,1 mi,7,2.4 mi,8,0.4 mi,los-angeles-ca
"17,010",https://www.zillow.com/homedetails/312-N-Faring-Rd-Los-Angeles-CA-90077/20523932_zpid/,"$62,000,000",Los Angeles,90077,Single Family,1938,Forced air,"Central, Other",0,"$3,645",4.0,9,80 days,"13,442",201,"$36,859,630","$88,253/mo",10,0.9 mi,5,1.9 mi,6,3 mi,los-angeles-ca
"1,490",https://www.zillow.com/homedetails/7011-Ponce-Ave-West-Hills-CA-91307/19868272_zpid/,"$779,000",West Hills,91307,Single Family,1958,"Forced air, Electric",Central,0,$523,4.0,3,7 days,"4,810",378,"$710,838","$3,600/mo",6,0.3 mi,2,1.1 mi,3,1.1 mi,los-angeles-ca
"2,004",https://www.zillow.com/homedetails/5027-Noble-Ave-Sherman-Oaks-CA-91403/19982129_zpid/,"$949,000",Sherman Oaks,91403,Single Family,1968,Forced air,Central,0,$474,4.0,3,1 day,775,47,"$1,139,424","$3,995/mo",10,0.5 mi,2,0.8 mi,7,1.8 mi,los-angeles-ca
"3,806",https://www.zillow.com/homedetails/1716-Courtney-Ave-Los-Angeles-CA-90046/20795082_zpid/,"$3,550,000",Los Angeles,90046,Single Family,2019,Forced air,Central,0,$933,4.0,5,5 days,"2,632",263,"$3,488,554","$15,000/mo",7,0.4 mi,2,1.5 mi,7,1.2 mi,los-angeles-ca
"1,756",https://www.zillow.com/homedetails/12607-Amboy-Ave-Sylmar-CA-91342/20106769_zpid/,"$625,000",Sylmar,91342,Single Family,1970,"Forced air, Electric, Gas",Central,0,$356,3.0,2,3 days,"1,376",100,"$638,489","$3,200/mo",3,0.4 mi,4,1.5 mi,4,1.9 mi,los-angeles-ca
"1,986",https://www.zillow.com/homedetails/7316-Colbath-Ave-Van-Nuys-CA-91405/19958252_zpid/,"$889,000",Van Nuys,91405,Single Family,1954,Forced air,Central,0,$448,3.0,3,1 day,283,31,"$764,404","$3,300/mo",4,0.3 mi,3,1.4 mi,4,1.9 mi,los-angeles-ca
"1,904",https://www.zillow.com/homedetails/7032-Mclennan-Ave-Van-Nuys-CA-91406/19963488_zpid/,"$699,000",Van Nuys,91406,Single Family,1955,Forced air,Central,0,$367,4.0,3,1 day,486,35,"$757,087","$3,695/mo",3,0.3 mi,5,0.5 mi,5,0.7 mi,los-angeles-ca
"1,603",https://www.zillow.com/homedetails/19601-Shadow-Springs-Way-Porter-Ranch-CA-91326/20155375_zpid/,"$629,950",Porter Ranch,91326,Single Family,1987,Forced air,Central,0,$393,3.0,3,1 day,604,37,"$625,331","$3,200/mo",9,0.8 mi,9,3 mi,6,3.1 mi,los-angeles-ca
"1,228",https://www.zillow.com/homedetails/1201-W-Ofarrell-St-San-Pedro-CA-90732/21307066_zpid/,"$998,000",San Pedro,90732,Single Family,1951,Forced air,Central,0,$813,3.0,2,1 day,216,3,"$615,399","$2,895/mo",5,0.2 mi,8,1.5 mi,6,1 mi,los-angeles-ca
"1,646",https://www.zillow.com/homedetails/7132-Scarborough-Peak-Dr-West-Hills-CA-91307/19871754_zpid/,"$799,999",West Hills,91307,Single Family,1964,Other,No Data,0,$486,4.0,3,12 days,"12,254",590,"$823,721","$3,645/mo",7,0.8 mi,9,1.5 mi,7,2 mi,los-angeles-ca
"11,943",https://www.zillow.com/homedetails/14930-Corona-Del-Mar-Pacific-Palisades-CA-90272/95692906_zpid/,"$34,000,000",Pacific Palisades,90272,Single Family,1932,Forced air,Central,0,"$2,847",8.0,14,18 days,"11,401",389,"$823,721","$3,645/mo",7,0.8 mi,9,1.5 mi,7,2 mi,los-angeles-ca
"11,900",https://www.zillow.com/homedetails/1535-Blue-Jay-Way-Los-Angeles-CA-90069/20799742_zpid/,"$29,000,000",Los Angeles,90069,Single Family,2019,Forced air,Central,0,"$2,437",5.0,7,3 days,"1,763",52,"$3,363,374","$31,872/mo",9,0.7 mi,2,3.2 mi,7,2 mi,los-angeles-ca
,https://www.zillow.com/homedetails/1400-Linda-Flora-Dr-Los-Angeles-CA-90049/249920567_zpid/,"$49,950,000",Los Angeles,90049,Vacant Land,No Data,No Data,No Data,No,0,30.3,0,536 days,"14,831",466,"$11,608,164","$3,000/mo",9,1.4 mi,5,3.3 mi,6,3.3 mi,los-angeles-ca
"4,965",https://www.zillow.com/homedetails/955-Hartzell-St-Pacific-Palisades-CA-90272/20545846_zpid/,"$4,999,000",Pacific Palisades,90272,Single Family,2020,Forced air,Central,0,"$1,007",6.0,8,3 days,"1,395",98,"$4,978,540","$6,500/mo",10,0.4 mi,7,1.6 mi,8,0.7 mi,los-angeles-ca
,https://www.zillow.com/homedetails/0-Tortuoso-Way-Los-Angeles-CA-90077/2086127423_zpid/,"$125,000,000",Los Angeles,90077,Vacant Land,No Data,No Data,Other,No,0,10.51,0,164 days,"16,069",127,"$4,978,540","$6,500/mo",10,0.4 mi,7,1.6 mi,8,0.7 mi,los-angeles-ca
972,https://www.zillow.com/homedetails/244-S-Avenue-24-Los-Angeles-CA-90031/20636198_zpid/,"$450,000",Los Angeles,90031,Single Family,1898,Wall,None,0,$463,2.0,1,40 days,"13,616",573,"$543,306","$2,625/mo",3,0.3 mi,5,1 mi,4,1.9 mi,los-angeles-ca
"2,835",https://www.zillow.com/homedetails/901-Teakwood-Rd-Los-Angeles-CA-90049/20546815_zpid/,"$2,595,000",Los Angeles,90049,Single Family,1962,"Forced air, Gas",Central,0,$915,4.0,3,4 days,"2,029",59,"$3,218,292","$9,000/mo",10,0.4 mi,7,1.2 mi,8,2.9 mi,los-angeles-ca
"1,581",https://www.zillow.com/homedetails/120-Cancion-Way-Los-Angeles-CA-90033/2106606702_zpid/,"$639,000",Los Angeles,90033,Single Family,2005,"None, Forced air",Central,0,$404,4.0,3,1 day,801,68,"$709,001","$2,900/mo",3,0.1 mi,2,1 mi,8,2.9 mi,los-angeles-ca
"2,084",https://www.zillow.com/homedetails/5002-Greenbush-Ave-Sherman-Oaks-CA-91423/20022030_zpid/,"$1,298,800",Sherman Oaks,91423,Single Family,1940,"Forced air, Gas",Central,0,$623,3.0,3,1 day,374,19,"$1,197,503","$4,750/mo",7,0.6 mi,6,0.2 mi,5,1.2 mi,los-angeles-ca
"12,500",https://www.zillow.com/homedetails/1300-Beverly-Estates-Dr-Beverly-Hills-CA-90210/135435466_zpid/,"$37,950,000",Beverly Hills,90210,Single Family,2019,Forced air,Central,0,"$3,036",5.0,9,348 days,"19,563",715,"$31,380,673","$4,500/mo",10,1.7 mi,5,2.7 mi,6,3.8 mi,los-angeles-ca
"1,707",https://www.zillow.com/homedetails/3109-Hillglenn-Rd-Dallas-TX-75228/26845800_zpid/,"$235,000",Dallas,75228,Single Family,1955,Forced air,Wall,0,$138,3,2.0,1 day,184,23,"$183,956","$1,492/mo",4,0.6 mi,4,2 mi,4,1.2 mi,dallas-tx
"8,514",https://www.zillow.com/homedetails/6012-Oakcrest-Rd-Dallas-TX-75248/26889217_zpid/,"$1,750,000",Dallas,75248,Single Family,1984,"Forced air, Gas",Central,0,$206,5,8.0,5 days,"2,211",86,"$1,552,719","$12,000/mo",7,0.7 mi,7,1.7 mi,7,2.7 mi,dallas-tx
"1,627",https://www.zillow.com/homedetails/9923-Harwell-Dr-Dallas-TX-75220/26810244_zpid/,"$360,000",Dallas,75220,Single Family,1957,"Forced air, Gas",Central,0,$221,3,2.0,2 days,710,92,"$369,697","$2,208/mo",5,0.1 mi,3,0.6 mi,3,1.3 mi,dallas-tx
"1,940",https://www.zillow.com/homedetails/3306-Kinkaid-Dr-Dallas-TX-75220/26810239_zpid/,"$339,900",Dallas,75220,Single Family,1958,"Forced air, Electric",Central,0,$175,3,2.0,1 day,427,41,"$347,478","$2,200/mo",5,0.1 mi,3,0.6 mi,3,1.4 mi,dallas-tx
"2,111",https://www.zillow.com/homedetails/2008-Essex-Ave-Dallas-TX-75203/26768245_zpid/,"$195,000",Dallas,75203,Single Family,1964,"Forced air, Gas",Central,0,$92,3,2.0,2 days,934,94,"$225,486","$1,810/mo",5,1 mi,2,0.8 mi,2,0.9 mi,dallas-tx
"2,184",https://www.zillow.com/homedetails/130-S-Cisco-St-Dallas-TX-75226/248831494_zpid/,"$499,000",Dallas,75226,Single Family,2018,Forced air,Central,0,$228,3,4.0,152 days,"8,001",549,"$487,258","$3,253/mo",4,0.4 mi,5,1.7 mi,1,2.2 mi,dallas-tx
"15,402",https://www.zillow.com/homedetails/5031-Deloache-Ave-Dallas-TX-75220/26759549_zpid/,"$9,950,000",Dallas,75220,Single Family,2005,"Forced air, Gas",Central,0,$646,6,11.0,118 days,"12,522",373,"$9,176,037","$63,861/mo",9,1.3 mi,3,1.8 mi,3,1.6 mi,dallas-tx
"1,518",https://www.zillow.com/homedetails/570-Hambrick-Rd-Dallas-TX-75218/26787040_zpid/,"$349,500",Dallas,75218,Single Family,1951,"Forced air, Gas",Central,0,$230,3,2.0,3 days,994,40,"$395,981","$2,225/mo",7,0.3 mi,5,0.2 mi,4,2.3 mi,dallas-tx
924,https://www.zillow.com/homedetails/3262-Kristen-Dr-Dallas-TX-75216/26765651_zpid/,"$179,777",Dallas,75216,Single Family,1955,Forced air,Wall,0,$195,3,1.0,6 days,"2,187",138,"$179,777","$1,250/mo",2,0.7 mi,3,1.3 mi,2,3.3 mi,dallas-tx
"2,072",https://www.zillow.com/homedetails/1413-Coltview-Pl-Dallas-TX-75253/2077712161_zpid/,"$240,000",Dallas,75253,Single Family,2019,Forced air,No Data,0,$116,4,3.0,8 days,"2,964",140,"$236,529","$1,250/mo",2,0.7 mi,3,1.3 mi,2,3.3 mi,dallas-tx
"1,500",https://www.zillow.com/homedetails/3133-San-Lucas-Ave-Dallas-TX-75228/26842451_zpid/,"$237,500",Dallas,75228,Single Family,1954,"Forced air, Gas",Central,0,$158,3,2.0,2 days,689,79,"$222,790","$1,650/mo",5,0.2 mi,4,2 mi,4,1.2 mi,dallas-tx
"2,608",https://www.zillow.com/homedetails/1635-W-Red-Bird-Ln-Dallas-TX-75232/26825596_zpid/,"$239,900",Dallas,75232,Single Family,1964,Forced air,Central,0,$92,4,3.0,3 days,"1,188",54,"$256,026","$1,650/mo",4,0.6 mi,2,0.4 mi,3,1.5 mi,dallas-tx
"1,445",https://www.zillow.com/homedetails/1135-S-Montreal-Ave-Dallas-TX-75208/26718899_zpid/,"$320,000",Dallas,75208,Single Family,1948,Forced air,Central,0,$221,3,2.0,1 day,526,67,"$302,194","$1,775/mo",7,0.9 mi,3,1.1 mi,3,3.6 mi,dallas-tx
"2,743",https://www.zillow.com/homedetails/18703-Rembrandt-Ter-Dallas-TX-75287/27338350_zpid/,"$395,000",Dallas,75287,Single Family,1985,"Forced air, Gas",Central,0,$144,3,2.1,1 day,628,68,"$364,027","$2,495/mo",2,0.7 mi,3,0.9 mi,5,2.7 mi,dallas-tx
"7,602",https://www.zillow.com/homedetails/4905-Radbrook-Pl-Dallas-TX-75220/26759600_zpid/,"$3,300,000",Dallas,75220,Single Family,1984,"Forced air, Gas",Central,0,$434,4,6.0,1 day,540,8,"$2,839,866","$17,828/mo",9,1.3 mi,3,1.6 mi,3,1.4 mi,dallas-tx
"1,529",https://www.zillow.com/homedetails/1911-Castaway-Dr-Grand-Prairie-TX-75051/96500658_zpid/,"$235,000",Grand Prairie,75051,Single Family,2011,Forced air,Central,0,$154,3,2.0,1 day,300,19,"$233,781","$1,699/mo",1,3.5 mi,4,1.6 mi,6,0.8 mi,dallas-tx
"2,727",https://www.zillow.com/homedetails/5629-Meadowcreek-Dr-Dallas-TX-75248/26872187_zpid/,"$660,000",Dallas,75248,Single Family,1972,"Forced air, Gas",Central,0,$242,5,3.0,1 day,335,12,"$696,031","$4,136/mo",7,0.3 mi,7,1 mi,5,1.8 mi,dallas-tx
"2,626",https://www.zillow.com/homedetails/4103-Kentshire-Ln-Dallas-TX-75287/26608981_zpid/,"$450,000",Dallas,75287,Single Family,1985,"Forced air, Gas",Central,0,$171,4,3.0,4 days,"1,572",170,"$418,611","$2,475/mo",7,0.6 mi,6,4.4 mi,6,2.1 mi,dallas-tx
"1,774",https://www.zillow.com/homedetails/7204-Hardwood-Trl-Dallas-TX-75249/26892120_zpid/,"$215,000",Dallas,75249,Single Family,1976,Forced air,Central,0,$121,3,2.0,1 day,291,18,"$175,138","$1,550/mo",2,0.1 mi,2,1 mi,3,1.8 mi,dallas-tx
"1,445",https://www.zillow.com/homedetails/7827-Buford-Dr-Dallas-TX-75241/67957196_zpid/,"$170,000",Dallas,75241,Single Family,2003,Forced air,Central,0,$118,3,2.0,2 days,"1,142",108,"$177,292","$1,600/mo",5,1.6 mi,3,3.5 mi,2,3 mi,dallas-tx
"1,643",https://www.zillow.com/homedetails/211-N-Waverly-Dr-Dallas-TX-75208/26710354_zpid/,"$349,000",Dallas,75208,Single Family,1922,"Forced air, Gas",Central,0,$212,3,2.0,1 day,511,70,"$334,481","$2,100/mo",8,0.7 mi,6,1.5 mi,4,0.3 mi,dallas-tx
"3,443",https://www.zillow.com/homedetails/930-Valencia-St-Dallas-TX-75223/26696173_zpid/,"$989,000",Dallas,75223,Single Family,1931,"Forced air, Gas",Central,0,$287,5,4.0,2 days,618,53,"$989,006","$2,800/mo",10,1.5 mi,6,0.6 mi,5,0.6 mi,dallas-tx
"1,615",https://www.zillow.com/homedetails/13144-Red-Fern-Ln-Dallas-TX-75240/26851628_zpid/,"$240,000",Dallas,75240,Single Family,1965,"Forced air, Gas",Central,0,$149,3,2.0,1 day,456,54,"$213,799","$1,825/mo",4,0.4 mi,7,2.1 mi,7,1.7 mi,dallas-tx
"3,939",https://www.zillow.com/homedetails/17819-Misty-Grove-Dr-Dallas-TX-75287/27292030_zpid/,"$589,000",Dallas,75287,Single Family,1997,"Forced air, Gas",Central,0,$150,5,4.0,1 day,442,18,"$504,321","$3,000/mo",3,0.4 mi,5,2.3 mi,5,2.5 mi,dallas-tx
"5,353",https://www.zillow.com/homedetails/10910-Candlelight-Ln-Dallas-TX-75229/26789374_zpid/,"$1,890,000",Dallas,75229,Single Family,2018,"Forced air, Gas",Central,0,$353,5,4.1,1 day,358,12,"$771,005","$3,400/mo",7,0.4 mi,4,2.6 mi,3,1.6 mi,dallas-tx
"2,265",https://www.zillow.com/homedetails/6619-Warm-Breeze-Ln-Dallas-TX-75248/26874220_zpid/,"$419,000",Dallas,75248,Single Family,1977,"Forced air, Gas",Central,0,$185,4,2.0,1 day,229,16,"$381,590","$2,400/mo",7,0.2 mi,7,0.8 mi,5,1.7 mi,dallas-tx
"3,058",https://www.zillow.com/homedetails/7707-Northaven-Rd-Dallas-TX-75230/26837982_zpid/,"$950,000",Dallas,75230,Single Family,1957,"Forced air, Gas",Central,0,$311,4,4.0,1 day,408,37,"$873,362","$5,021/mo",6,0.5 mi,5,1.1 mi,4,1.3 mi,dallas-tx
"5,627",https://www.zillow.com/homedetails/9323-Rockbrook-Dr-Dallas-TX-75220/26759301_zpid/,"$2,750,000",Dallas,75220,Single Family,2006,"Forced air, Gas",Central,0,$489,5,6.0,1 day,273,15,"$2,219,686","$14,211/mo",9,1.1 mi,3,1.4 mi,3,1.3 mi,dallas-tx
"4,586",https://www.zillow.com/homedetails/6615-Willow-Ln-Dallas-TX-75230/26911282_zpid/,"$1,175,000",Dallas,75230,Single Family,1997,"Forced air, Gas",Central,0,$256,4,4.1,1 day,303,14,"$1,197,274","$7,065/mo",6,2 mi,5,1.8 mi,4,2 mi,dallas-tx
"7,651",https://www.zillow.com/homedetails/6739-Norway-Rd-Dallas-TX-75230/26756129_zpid/,"$2,150,000",Dallas,75230,Single Family,2007,"Forced air, Gas",Central,0,$281,5,6.0,3 days,--,--,"$1,986,043","$17,500/mo",8,0.7 mi,5,0.3 mi,4,0.4 mi,dallas-tx
"2,407",https://www.zillow.com/homedetails/7637-La-Sobrina-Dr-Dallas-TX-75248/26874596_zpid/,"$449,900",Dallas,75248,Single Family,1969,"Forced air, Gas",Central,0,$187,4,3.0,1 day,191,4,"$443,877","$2,451/mo",9,0.1 mi,7,0.9 mi,7,1.4 mi,dallas-tx
"1,725",https://www.zillow.com/homedetails/1914-Province-Ln-Dallas-TX-75228/26848007_zpid/,"$365,000",Dallas,75228,Single Family,1957,"Forced air, Gas","Central, Other",0,$212,3,2.0,1 day,141,10,"$328,244","$1,950/mo",7,1 mi,4,0.7 mi,4,0.2 mi,dallas-tx
"7,374",https://www.zillow.com/homedetails/5555-Winston-Ct-Dallas-TX-75220/26759646_zpid/,"$3,600,000",Dallas,75220,Single Family,2000,"Forced air, Gas",Central,0,$488,5,7.0,1 day,372,15,"$3,966,112","$23,092/mo",6,0.7 mi,5,1.8 mi,4,1.7 mi,dallas-tx
"3,373",https://www.zillow.com/homedetails/5622-Swiss-Ave-Dallas-TX-75214/26689042_zpid/,"$1,195,000",Dallas,75214,Single Family,1919,"Forced air, Gas",Central,0,$354,4,3.0,1 day,357,34,"$1,006,438","$5,560/mo",6,0.3 mi,6,0.8 mi,5,0.7 mi,dallas-tx
"1,425",https://www.zillow.com/homedetails/8135-Hunnicut-Rd-Dallas-TX-75228/26830361_zpid/,"$284,999",Dallas,75228,Single Family,1963,"Forced air, Gas",Central,0,$200,3,2.0,1 day,261,14,"$191,058","$1,550/mo",2,0.1 mi,4,1.8 mi,4,2.4 mi,dallas-tx
"3,893",https://www.zillow.com/homedetails/6301-Clear-Ridge-Dr-Dallas-TX-75248/26876104_zpid/,"$735,000",Dallas,75248,Single Family,1980,"Forced air, Gas",Central,0,$189,4,4.0,1 day,515,54,"$676,541","$4,408/mo",9,0.9 mi,7,0.9 mi,5,2.2 mi,dallas-tx
"1,261",https://www.zillow.com/homedetails/8912-Covey-Ct-Dallas-TX-75238/26851296_zpid/,"$319,900",Dallas,75238,Single Family,1961,"Forced air, Gas",Central,0,$254,2,2.0,1 day,115,9,"$227,013","$1,670/mo",4,0.1 mi,2,4.4 mi,3,3.9 mi,dallas-tx
"1,904",https://www.zillow.com/homedetails/6802-Clayton-Ave-Dallas-TX-75214/26701124_zpid/,"$659,000",Dallas,75214,Single Family,1930,"Forced air, Gas",Central,0,$346,3,2.0,4 days,"2,017",100,"$692,477","$3,901/mo",10,0.7 mi,6,0.6 mi,5,0.7 mi,dallas-tx
"2,636",https://www.zillow.com/homedetails/7303-Hundley-Blvd-Dallas-TX-75231/26867672_zpid/,"$499,999",Dallas,75231,Single Family,1981,"Forced air, Gas",Central,0,$190,4,3.0,1 day,229,10,"$544,587","$3,275/mo",6,0.3 mi,4,1.2 mi,4,1.1 mi,dallas-tx
"2,198",https://www.zillow.com/homedetails/6601-Fireflame-Dr-Dallas-TX-75248/26874206_zpid/,"$425,000",Dallas,75248,Single Family,1977,"Forced air, Gas",Central,0,$193,3,3.0,1 day,288,13,"$402,437","$2,494/mo",7,0.1 mi,7,0.8 mi,5,1.8 mi,dallas-tx
"4,474",https://www.zillow.com/homedetails/6934-Tokalon-Dr-Dallas-TX-75214/26702180_zpid/,"$1,895,000",Dallas,75214,Single Family,1957,"Forced air, Gas",Central,0,$424,4,5.0,15 days,"7,678",561,"$1,861,935","$5,488/mo",10,0.5 mi,6,1 mi,5,1.1 mi,dallas-tx
"1,216",https://www.zillow.com/homedetails/2823-Pine-St-Dallas-TX-75215/69667592_zpid/,"$150,000",Dallas,75215,Single Family,2005,Forced air,Central,0,$123,3,2.0,1 day,661,31,"$149,939","$1,410/mo",1,1 mi,3,1.3 mi,2,0.9 mi,dallas-tx
"1,362",https://www.zillow.com/homedetails/10651-Lorwood-Dr-Dallas-TX-75238/26844010_zpid/,"$330,000",Dallas,75238,Single Family,1955,"Forced air, Gas",Central,0,$242,3,2.0,1 day,259,12,"$352,606","$1,995/mo",5,0.6 mi,6,0.5 mi,4,1.8 mi,dallas-tx
"4,708",https://www.zillow.com/homedetails/4022-Davila-Dr-Dallas-TX-75220/26788348_zpid/,"$1,574,500",Dallas,75220,Single Family,2016,"Forced air, Gas",Central,0,$334,4,4.0,2 days,792,61,"$1,545,627","$7,578/mo",9,1 mi,3,1 mi,3,0.8 mi,dallas-tx
